"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101"
"1",4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6
"2",9.70415105937573,5.82211557633269,8.03161691574377,11.5238875447332,15.911034124798,12.1402913231249,18.0285131317968,18.9061528141584,9.97782797834932,8.70001254757262,16.8637338436799,15.8626371736561,8.83058315829833,13.166963544147,4.58359274337562,8.97950087181686,14.7779662765773,7.42756801711226,6.93633312078451,18.3982717835827,7.22329847293586,12.4168162805975,6.2065037849956,11.1274775398992,6.91360960666087,9.57011147684238,9.89223653835855,11.5922476718463,1.85075167617546,3.90740907231914,5.71155172048891,14.115590816641,9.98647771030293,14.6239687853604,5.2997749498771,3.40453081678767,10.4913964250176,9.46230892164148,19.897721060043,4.83320455431456,15.1602523286703,11.5080775722107,11.8346456261405,11.1748630357896,19.2066992086456,11.8628044128303,19.8803734828041,7.92102194557957,8.47261515894193,12.4132424779301,9.74299436185091,15.4488712934202,11.2575057270438,13.0593339746435,7.67389932361009,15.3939454513296,16.6021825878408,8.29618574658895,17.1457443270639,8.26166035504851,11.7983193184858,13.8613885363864,8.79232722932153,14.0094273473966,10.6064265339558,3.18615624792523,14.8152871249204,9.77481104608467,9.51552058012782,8.90137774839713,5.7655799807145,2.97479390123074,9.7319113362795,17.7953583975954,9.72028008048193,11.3648257706192,15.545555840826,10.5246276618591,9.09212395464743,15.3016634588844,11.0046700083243,8.5836145433141,11.9860526178212,9.36917571965456,10.8510904215858,12.5284743298704,5.26662949005548,15.6462365624533,10.8121171814709,8.69129070789359,17.5873334500402,3.54101952593972,12.8549281892416,7.96646625192545,20.3816351039041,2.71066063702338,24.2034789184182,8.35170570715042,8.08393853099926,12.8618411698443,7.02816071934063
"3",20.7610278763884,7.22444898163551,12.2303280050667,23.3008818157795,54.2293917697685,20.0880621276706,41.7906292798066,61.8347696284666,26.9592154944297,14.8743410469681,52.9037317884828,36.4522333967306,24.731687778491,44.6047994304148,3.76739689296581,29.6052987550578,40.309574205639,8.30056791428465,15.6896198868943,62.7981196957938,5.75084073209184,24.3319348607919,7.5746316758521,22.5855539614818,16.6902046321948,20.3384440283608,21.5705397388266,14.8630932336417,3.13188139698467,6.88294814142111,3.80637270757318,43.1190537741753,4.61182903402338,38.9655041264404,5.16368921458873,5.24527638914621,16.8541097105615,23.7028493507873,53.0491335262213,10.9751263763103,45.1769196812253,14.954323620369,27.5331473785553,28.3186502222632,63.2347352669634,28.0731827604043,50.4890703747618,14.949482830472,27.7092212662792,23.5258863172451,24.5159205672307,70.9072338554411,26.9913783229311,38.6817208418841,16.5911048949814,38.0327913927422,49.4266786396883,14.9398178593798,52.8212159266909,11.3624249955654,53.259364352117,49.2814169386916,18.4324884750389,38.880496490647,18.5689298676927,9.20587679412689,51.1709399709119,15.6704363947346,20.334251067679,29.2000043247714,2.51773746885566,2.69629257401615,12.6277536209686,40.6908987355504,15.8946705342655,32.464461981483,41.4175456073534,32.2452817970822,17.080724891685,65.7076452860042,28.3235605414247,23.2393746792721,45.4884387921327,10.7780766422241,22.1975645440901,33.9088376664468,4.67843392020997,30.8276934277038,15.9657662636313,10.1946908126741,43.9019502137493,10.731012459828,39.1101725723469,15.6493696257487,71.6225259346793,4.47481983230804,87.1011095023989,27.0355329323135,13.5327072977988,52.0636585462947,21.9651449922355
"4",23.8783197408227,13.7223387579931,14.5684863841144,59.6915757357932,174.986524906438,26.2757196863422,119.570863798118,198.679413500202,91.1424954611809,29.6416318575584,132.479034502706,83.695454394417,51.0164112682858,157.80896482632,3.70842383800979,50.2236217714453,92.5526674870485,9.2045239474176,22.1966276135935,212.69911310381,7.13582705953845,41.4882057466602,11.603325676001,56.0464770369961,33.3580488110446,50.4861454691385,38.1063648302008,19.4978904215802,3.1864544185982,14.9149142580111,1.30516513826551,78.2747670453148,4.96773800405737,117.454108296349,3.96009751370321,3.45600793964697,25.7045174185419,47.1626199533562,141.325936641698,16.5248145401029,159.668397713658,23.0301595167867,57.4195983219077,59.8213643107562,179.798410265324,54.8535986106868,126.136109587966,21.8739206186838,72.40540269006,63.9797104121903,50.1309486285566,220.607927091153,103.522213913221,145.675497055436,24.9249259517997,89.2094089388722,153.914951925788,42.8254548135008,165.491819917477,9.96672528301285,182.180324278591,168.831791769908,56.308860714048,126.860256714875,44.7419557245924,11.062451405379,142.631422430408,33.4969341289049,49.2903049200107,83.0679277398554,1.90487574861347,NaN,16.2300699089954,73.6190896792218,39.442334275033,81.8018570724963,126.041323722714,73.9839578546886,45.2961218277554,221.830031414441,56.5040050434376,52.6571546966903,169.48601012827,15.3542875151323,43.6234912330848,79.1101346552253,8.16494628759465,75.4535041044898,23.5327319049456,8.519797418118,160.335123473719,19.9112302185287,95.6123171404653,23.5739562065753,220.142079310812,10.3833862704441,309.544223841262,80.1665198521691,17.9283999446589,185.014728247691,57.2502584028923
"5",47.0689590350761,20.5026654587142,6.48540526645668,150.564183467154,577.694239060735,62.260470207162,308.402258631949,631.38022453428,273.669207267878,39.6888317655646,357.560324281303,193.00088273347,101.748674736798,477.654804128134,1.2992480868697,102.879066574454,225.624158539643,13.0653005044939,22.52376819945,628.988087657329,9.52750751318536,84.4518015290573,14.7959643631776,143.272639647246,66.1103690919843,111.851967563147,72.5054635552911,32.3808472947622,3.94171367439603,23.3264403973005,0.565664126070577,198.307627274091,8.08619707413247,333.411069393323,7.34893994421195,2.86539816822427,37.2725527343536,91.9265195829497,410.528860972199,28.0838103157253,537.740140649131,39.5263125535485,159.687848868321,154.617700458582,539.789526523529,112.978065175954,347.718101416907,32.8829410171518,219.412020122853,191.118299671206,87.3165287025453,536.296377084077,299.479752055174,467.414106314683,45.7394066838487,193.061104098611,432.81140079757,86.6926613712138,525.450458563335,16.4574895439587,544.974373241803,505.195983450006,157.049087926666,375.695802163569,117.760897324615,14.0326826600306,375.163034022309,62.2824470552725,113.82931110602,192.777004659998,NaN,NaN,17.8676502269277,152.640272620064,81.2856394976053,241.957885565249,408.935857954885,182.521865731648,104.92472208791,688.216523918648,146.635900058544,130.499953326317,559.070605212705,20.4170215574602,90.1887718841669,188.092914527164,24.8223556094079,179.723489642516,24.8180060897792,8.78556459187497,480.236541239302,39.7005422532237,222.689101943691,55.0633149144879,696.198968193364,12.1987132081112,980.942482830001,286.689794515815,17.855202100326,603.526303314274,136.469269181114
"6",75.0746935672394,34.8355581228228,9.50951412990821,359.796769478068,1698.42080036951,148.308937439406,772.564699424771,1723.77113125628,803.848731495266,68.019091926852,943.830488616331,407.779070255206,213.581096685481,1303.62082274443,4.33106894272764,217.799460476447,437.628019476859,15.0652234042349,30.2706651598777,1719.93270738022,16.868360393997,193.04357336841,19.951718253714,336.385192028632,106.104067697874,244.832036238424,138.538417806762,60.3990808366123,5.9676961546123,39.8846204996823,NaN,459.650804975837,10.5975867511306,938.759031513943,7.814302983827,4.18760439922198,73.4416743851946,196.530349076053,1088.34091372477,64.3819272241344,1578.9196956253,70.334492644397,370.63370820391,400.879851915161,1421.93594824427,221.575246531363,926.805345105713,58.9662379501638,557.25505878023,480.546069393185,203.775178275463,1339.81962574722,889.553279855437,1364.57175656483,69.4309143722459,388.792345767424,1160.69792539568,207.904721629241,1448.17780144988,28.5209362631932,1534.16671944266,1456.49131109962,433.497827080278,1056.55666693019,259.851578005472,16.7941290225115,1025.12088948274,121.224843649287,247.319571814943,471.521846646566,NaN,NaN,13.8050195603098,300.052000513723,137.298644428688,668.901673986204,1159.19586768757,527.890129847796,217.64136520987,1805.8626930587,369.150711537582,267.692414021395,1674.10496595278,25.9640737798256,187.153846698001,412.368110388794,44.0205996831804,414.6891330736,46.2402152447832,9.61121330819825,1345.45445399388,82.083477837107,550.113048931432,126.289494512239,1848.22766014186,28.9741850661604,2596.05300268903,915.849166709606,16.5275404603042,1792.18896697794,337.722995726615
"7",119.783847674461,62.4710129187578,15.0896491923193,756.130072164812,3580.5752766126,318.572652642596,1778.53892594519,3542.358244301,2130.88109870392,111.692730354749,2200.81739032201,865.019244638099,453.636460716252,2863.4472080268,5.46789897450899,450.74871092687,896.599792177514,26.1639539867137,50.8527859439524,3480.5651097753,8.51793701636151,394.346206033487,34.9349554997524,752.937206014816,222.463064656505,567.893717254957,273.213704235472,118.091470448016,8.07829789629904,54.2681190499005,NaN,1033.18712205502,12.3492056294261,2173.81366091908,9.2579912217016,3.35456417404281,144.511986162968,430.549721954019,2445.61245847686,123.291193080371,3483.741181822,108.814479546586,810.671180484263,895.723219833285,3016.71000394203,457.927555181584,2048.6735137198,94.7843473522099,1381.86007624882,1169.71459487593,405.94233494039,2785.77554766742,2191.89901402491,3028.96649414526,97.4205401969339,760.807839699715,2628.25672019203,469.092691769787,3122.41327117522,49.0329841842788,3205.12557663901,3134.71900597021,1089.32380748217,2567.65542004589,569.228123515417,17.3345278787993,2410.43658360374,223.333865463062,522.509388782908,1110.26466293265,NaN,NaN,14.6276192736529,597.38897365716,231.7008344964,1678.9667862083,2677.37184886128,1290.58399781258,436.075688655282,3529.70824259503,825.945767410866,522.427856790408,3585.91575538394,46.9449226292808,455.768821571599,938.510498469049,59.1929496560248,926.272053875548,65.5775149408809,10.0229452176704,3017.11494024066,139.210674112502,1342.86248902001,267.66010739489,3700.54032142487,41.5165106534581,4378.63811331511,2437.68985675924,25.3660145921425,3606.02069132409,732.947661139515
"8",195.24590075784,137.190411187818,20.9811983899775,1705.89201087332,4727.90018834726,688.925619163955,3346.4688147272,4719.92906292202,3885.03657573261,162.64307464394,3865.53719217629,1731.42026241843,945.834570818063,4400.31092255489,9.11321852806559,855.608339109372,1570.41354047707,36.103179188899,63.0715846630909,4691.96785155647,8.32375970633834,738.982431703778,47.1802601382307,1586.5578690117,447.147944787222,1171.12942207742,499.151387392371,244.042319956589,10.6336349808923,79.5409191213079,NaN,2059.15272172605,17.4837053898134,3870.13557198109,8.6097423088512,2.3344473445158,274.777492253909,804.207873667098,4046.18972668518,232.604397235403,4779.1851243711,182.605644000645,1682.9720718915,1877.17964093017,4468.12174865707,833.394740514596,3597.24376855665,177.25677276236,2857.34430412373,2540.70815569335,793.284918595466,4284.66069367192,3965.75308862553,4548.36003464401,139.133271735273,1476.41921048884,4283.18961217989,1010.59858864434,4552.90504244591,88.2132370718535,4615.17415841862,4595.15040627636,2425.04495916529,4142.73826072711,1216.70571089874,27.2816260488746,4033.9452449578,471.04631345656,1044.4972937557,2243.13707147359,NaN,NaN,17.4723948101264,1038.9547968464,401.84865399337,3194.2944313727,4286.37527803069,2539.71416154279,828.788610273615,4701.0419990979,1638.79669063961,1015.2992599415,4742.54350747202,53.4962290666444,975.924218360169,1852.23478733522,98.3996772256421,1891.83842734636,116.790204493707,19.492246248655,4531.43430919949,298.987181503627,2722.84272961276,502.166077311768,4845.87582056522,59.2701430560164,5094.16057370716,4289.23187172873,14.9284321659881,4784.34033531242,1585.95155879418
"9",335.617029517797,241.228669813177,20.0925060084183,3014.01243295016,5283.32778611333,1328.71881293292,4524.82047556489,5283.74264987261,4914.69914930671,223.584818133029,4866.28507535334,2892.3573355712,1752.48087731799,5173.33129725783,14.6861467923726,1502.36466878285,2604.44468040797,43.999734993526,83.4672862219821,5245.91915475628,3.04599891566101,1411.23578839312,94.0893169227094,2856.79579418703,790.059635444591,2181.72000894644,951.178275252556,431.275365694139,15.2913583259084,116.851176501438,NaN,3446.22667855836,21.8931663730015,4879.44654641462,13.6922070249052,2.51722873865896,525.639937546654,1472.44240197922,4986.4263191427,425.965059618206,5285.00686228606,279.64831840082,2992.76711816075,3227.20393112617,5173.4632300263,1509.08974697926,4714.43114776852,340.743593629093,4247.95253921756,4086.94085005198,1430.3160758396,5065.16469439319,4934.33698357697,5223.45816673148,214.394596023504,2526.32820610143,5181.06385243778,2004.93645577201,5211.96161718398,130.422082988247,5174.97694697463,5205.61358784811,4024.1080744021,5045.11545085244,2331.93686033338,25.3509233488833,4964.05360384611,801.556022662375,1914.14967460373,3578.42223061258,NaN,NaN,25.1697190472618,1774.41076604277,691.860349344814,4511.0354004846,5075.68246103368,3954.15317991582,1481.27817420636,5293.16350534766,2871.85929167136,1794.66302498011,5229.54016792979,78.1642055937116,2009.45676134892,3092.71286539889,152.484178128617,3227.36582272205,197.140762475593,26.0834180433547,5219.92712387737,610.360838151266,4139.71781611633,951.668615620689,5338.43797927417,85.8201456159355,5422.75626074825,4993.46522709805,21.0759179388777,5254.56543516716,2738.76592577861
"10",488.324470059272,442.236821572339,27.4893105042155,4293.50379745106,5493.76521737368,2367.04122733772,5284.0236496305,5525.62583063103,5406.59943387293,306.97278476755,5383.15092353933,4062.29517096355,2879.65514655907,5502.6664144748,25.0899078879411,2447.02076101148,3600.9962699554,45.1940801468948,102.564184036674,5539.82079858442,2.53247011271372,2410.83540294472,126.10601132616,4084.02711862565,1407.17448278648,3429.35989434233,1614.51116964163,735.516872634425,15.8851620724412,154.236054356695,NaN,4599.02316924535,25.3528555782284,5397.07111939567,14.1330642389912,2.89110519028339,925.127979198372,2404.94196542442,5443.61220404886,724.733251335884,5552.28468299209,431.667762661253,4244.61857153999,4421.89862399744,5478.22286953663,2515.76113470665,5326.25377860961,590.602019657914,5083.5951898786,5040.06015871422,2367.40725363418,5500.87972249796,5345.34090180523,5535.71530659455,281.193062640018,3750.19092895012,5500.31153766592,3334.15040608875,5529.06223088098,195.883109520761,5473.88115794711,5492.66922014731,4915.29340635627,5416.58013100412,3646.6559766984,31.4337263689857,5444.04599037112,1411.605036559,2965.34109192273,4568.76374576281,NaN,NaN,31.6699758262079,2825.4375037652,1188.50301125568,5165.31358705326,5449.43690115115,4900.28989501971,2427.24435145239,5584.76072909844,4095.81317060659,2842.62611945473,5526.12699339355,112.478802540272,3263.64840391686,4267.31033387909,208.699091955252,4467.01058376932,324.873182775387,31.9240780910355,5505.87091515806,1056.84337814079,4993.92604647839,1726.63837140079,5559.20703386805,130.86789086898,5618.41561452718,5375.06954330791,23.7316187491822,5528.50477963758,3957.51528998815
