"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50"
"1",0.000358516862183534,0.000759200947659892,0.000743093371190116,0.000877131815810705,0.000986022471636302,0.00130101816154211,0.00108673352675024,0.000710911918979637,0.00146554191143396,0.000661360665183503,0.000999609122699131,0.001913552574468,0.000766663251739222,0.000725504867031141,0.000965592865172634,0.00116523186216761,0.00019225891016379,0.00239725235102956,0.000967759486285366,0.000898295095716047,0.000468750792841957,0.00163078345356814,0.00197810535414683,0.00043323374524264,0.000522387933138779,0.000595463175343669,0.000821069416270148,0.00130527941006424,0.000640784813063818,0.00143968134073189,0.000663932474670835,0.000316486814812406,0.00162653966391831,0.000627576685581803,0.000534772774685117,0.00285350721700708,0.00103388682134786,0.0025302040602333,0.00129802529316723,0.000665481325733306,0.000314404387413552,0.00123482679195918,0.00143724914438849,0.00137014479493157,0.000787682030374056,0.00179920059610623,0.00120579457563412,0.000268459403410588,0.00141754506460475,0.00257615097260452
"2",0.000379853884933917,0.000856685945259707,0.000836371287191763,0.00100370216026747,0.00110783870862809,0.00149682622118698,0.00123687094789494,0.000776484524764158,0.00182977647354773,0.000719071774179281,0.00115600501466687,0.0024525621696544,0.000836427473586435,0.000801749214882139,0.00110780094698504,0.00132206815215409,0.000198197686923146,0.00305782036039816,0.00109804748860978,0.0010276257169458,0.000504890283881701,0.001945255964462,0.00244956195861624,0.000457702479180102,0.000554508221459541,0.000654618661080826,0.000935154289678464,0.00153841064041577,0.000697804985969686,0.00173785526103346,0.000738085001961997,0.000331352387596666,0.00201462791572892,0.000677026988989425,0.000578553511860734,0.00386797727075974,0.00116644928785728,0.00336233273617475,0.00155260429930591,0.000736020320835749,0.000330361226967618,0.00144357087894035,0.00171639500771786,0.00165470401648686,0.000886072535131295,0.00216735159360761,0.00145201883848677,0.000279881491225413,0.00173579069562698,0.00355867103177072
"3",0.000425646587885227,0.00108247998088692,0.00105174722559144,0.00130070214415269,0.00138229344080562,0.00194750313130867,0.00157981072128221,0.00092022376141561,0.00277640130264262,0.000845068930927504,0.00152525311602562,0.00386057260615861,0.000988767197193442,0.000971933198882835,0.0014397425305844,0.00167805461499307,0.000210516748515085,0.00474259225866691,0.00139627203250775,0.00133011142275044,0.000583942928306079,0.00269608429475426,0.00361886720161132,0.000509534623700082,0.000622730388735183,0.000787319878644189,0.00120229801361869,0.00209280471056758,0.000822793441971649,0.00246798487107358,0.000906758287709578,0.000362666262684989,0.00299280952661489,0.000783938845370407,0.000674366339372812,0.00662610145447675,0.00146625059868263,0.00558709005920011,0.00217341601889776,0.00089474021049275,0.000364224564246468,0.00193583940183889,0.00238856889171732,0.00235600690457155,0.00111165448708829,0.00305415331051548,0.00206657890209244,0.000303881240213906,0.00253649158941722,0.00633103413603365
"4",0.000478180318601625,0.00138053915423321,0.00133446667603172,0.00170155427932991,0.00172607844225017,0.00253394461868927,0.00202001918393025,0.00109153706302506,0.00429554733838384,0.000994130510465693,0.00202834003803908,0.00612753144419242,0.00116905717291134,0.00118164070244239,0.00188288866120767,0.00212998220977765,0.000223754654010335,0.00735231158692609,0.00178057384048941,0.00173575408067506,0.000677926624164198,0.00373735941823947,0.00534811848427983,0.000567494794176831,0.000699404494973422,0.00095262197536062,0.00156183589109723,0.00285627650562435,0.000971772924298308,0.0035250287658794,0.00112228037287141,0.00039731966246294,0.00447896884007727,0.000908153382196754,0.000788297207595569,0.011356419402416,0.0018443462787993,0.00930240826498378,0.0030666275156927,0.00109339665764092,0.000402246116691916,0.00260406652240445,0.00333418775427113,0.00338316527999578,0.00140364572975748,0.00430287935592118,0.00298942413263618,0.000330318002020959,0.00375153083488298,0.0113665098773484
"5",0.000538545520379475,0.00177571623683046,0.00170717232249457,0.00224427337215756,0.00215645372759149,0.0032966318095074,0.0025846590623063,0.00129563885940849,0.00674024188632396,0.00117042348027355,0.00271451769945002,0.00976641883608413,0.00138237170473708,0.0014400627601388,0.0024747858863505,0.00270346447058779,0.000237986010844087,0.0113868491353202,0.00227549457361867,0.0022808386205796,0.000789892087254578,0.00518001687085955,0.00790127813411089,0.00063229897446953,0.000785567569258573,0.00115917780489417,0.00204792946278851,0.00390632170687741,0.00114931934424109,0.00505302452298478,0.00139870258891897,0.000435679244927946,0.00673238236373356,0.00105243240139508,0.000923882229177408,0.0194356325171436,0.00232089297167052,0.0154832261483294,0.00435100721455728,0.00134248613775335,0.000444978268138046,0.00351008943753384,0.00466245601647254,0.00488641562645869,0.00178225466013279,0.0060595593138726,0.00438086156121023,0.000359457204840933,0.00559538890004554,0.0204589347548773
"6",0.000608011567205993,0.00230122672151849,0.00219996484745415,0.00298024681768027,0.00269491221888743,0.00428790889615288,0.00330835011789969,0.0015387098881809,0.0106689105129433,0.00137884987035644,0.00365030350997648,0.0155837507805259,0.00163469682606644,0.00175844117576894,0.00326508014444474,0.00343085143886934,0.000253291560184932,0.0176061288733524,0.00291235135654748,0.00301384581434586,0.000923510239605478,0.00717645928714128,0.0116632214215792,0.00070474481731152,0.000882382799243743,0.00141791089523944,0.00270702838666017,0.00534837510381958,0.00136085125112372,0.0072572192532751,0.00175422994198419,0.000478150562497567,0.0101395289003461,0.00121997204631475,0.00108532211051531,0.0331497991597325,0.00292115973782883,0.0257132165494376,0.00619483553366699,0.00165516766004684,0.000493046889024267,0.00473686532035596,0.00652505725622897,0.00708220008938221,0.00227358446086498,0.00852768109204228,0.00648038499173487,0.000391593056511332,0.00838798966792323,0.0367409887018947
"7",0.000688054289368963,0.00300121591920662,0.00285264567983541,0.00397858096918391,0.00336819365734455,0.00557530583971011,0.00423516356005693,0.00182807460618421,0.0169565688773702,0.00162517553158335,0.00492523672904834,0.0248351940856495,0.00193309033258166,0.00215051372588783,0.00431926386075787,0.00435293417969548,0.000269758652360752,0.0271511207279507,0.00373107674448409,0.00399928496539067,0.00108318850110482,0.00993517343966872,0.0171907803281652,0.000785720922051286,0.000991154605637565,0.00174256157427695,0.00360190283842429,0.00732558436439125,0.00161278272715665,0.0104291299702945,0.00221234366979732,0.000525181923945373,0.0152734597638419,0.00141447040750005,0.00127759888370564,0.0561945392765491,0.00367678891741229,0.0425136822551323,0.00883582379553645,0.00204788765364843,0.00054716043605018,0.00639548338430982,0.00913205244164106,0.0102812387953867,0.00291123938294932,0.0119893218420871,0.0096429060677597,0.000427051444129434,0.012604045981259,0.0655225945328426
"8",0.000780387172402477,0.00393405665341678,0.00371758429903978,0.00533182997122294,0.0042095213186503,0.00724568366122024,0.0054211006108753,0.00217240950907348,0.0269589023298403,0.00191618062413468,0.00665952417302943,0.0394410045845864,0.0022858680673434,0.00263305661764326,0.0057235680324723,0.00552103872454921,0.000287481754496214,0.0417012445104345,0.00478253091406148,0.00532272008454058,0.00127420645550851,0.0137396714888271,0.025280132704227,0.000876217148365727,0.00111334542363936,0.00215035150238406,0.00481691974629879,0.0100316107509998,0.00191270393787665,0.0149804902643821,0.00280319963515552,0.000577268636392824,0.0229759522813739,0.00164020508543568,0.00150661309657636,0.0942604316363183,0.00462734001143152,0.0697589364979531,0.0126083410159537,0.00254114839906741,0.000608120043542959,0.00863425292001724,0.0127729050677466,0.0149272475660731,0.00373836754117731,0.0168325956566454,0.0143906520929841,0.000466193093399348,0.0189429812814341,0.11528376208913
"9",0.000886996675745105,0.00517660273551239,0.00486339991517047,0.00716353798657763,0.00526009964596152,0.00941032964248139,0.00693714197489025,0.00258198678053763,0.0427370717854644,0.00225983486239248,0.00901406597536692,0.0622477326383816,0.00270282008530731,0.00322654233205162,0.00759127526074502,0.00699957253500402,0.000306562992285404,0.0636501364824175,0.00613137606665341,0.00709732673313462,0.00150287431742618,0.018972255554536,0.0370494312457765,0.000977336064650744,0.00125059436249312,0.00266279475152897,0.00646496637884362,0.0137270174498016,0.00226959353642435,0.0214875273916834,0.00356537702716495,0.000634957670047448,0.034464258481302,0.00190212195626246,0.00177934536399122,0.155336316948865,0.00582216452529527,0.113034333689183,0.0179794597248314,0.00316045562595331,0.000676830713611377,0.0116502458351614,0.0178434744605111,0.0216483092096008,0.00481025689628313,0.0235858237334934,0.0214853189848131,0.000509417011557144,0.0284231162443774,0.198008011203044
"10",0.00101018220413594,0.00682967266499494,0.00637969132923418,0.00963806249669971,0.00657091121346796,0.0122110893238616,0.00887295022302131,0.00306895803690597,0.0673216884476786,0.00266550078975665,0.0122033198755069,0.0972529226566441,0.00319546053302118,0.00395593207810425,0.0100707229266892,0.00886907910380135,0.000327112727997409,0.0962302410361594,0.00785960333635429,0.0094723251273167,0.00177671847209846,0.0261423129774444,0.0540260133634564,0.00109030563617809,0.00140473792545052,0.00330669109926572,0.0086964924222414,0.0187595740289691,0.00269406740941302,0.0307453410344319,0.00454807139553493,0.000698852792534584,0.0514544637406601,0.0022059364849242,0.00210404667129177,0.248629795288418,0.00732265812167373,0.179458499448417,0.0255944356762783,0.00393748628104525,0.000754313730545164,0.0157035482980391,0.0248791070015084,0.0313209933446568,0.0061976120059009,0.0329570904236197,0.0320225066211187,0.00055716424113797,0.0424979015673304,0.326300545705041
