"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50"
"1",0.000922811519780503,-0.000678198826706404,0.000828870438975142,-9.21496085812303e-05,0.00258461746360559,0.000367119982986196,-0.00271303042114663,-0.000353618035201537,-0.00269554842937781,0.00200937219320705,0.00333432271829937,-0.00116318617325125,0.00281359819811617,0.00179168029196065,0.0024313346384186,-0.00212323315569421,0.00268066473713505,0.00279861121584387,0.00095482085732699,0.00224846186196818,0.000705256881096421,0.00125357007649414,0.00127941467434501,0.000675523717488497,0.000777426754380935,-0.000337972409649208,0.000562068644310904,0.00158566074125608,-0.000518563970300336,0.00147646964191804,0.000108785895061658,0.00109332839049023,-0.000390717938894135,-8.97289294323591e-05,0.000273079131361532,0.00194558878047173,-0.00272762113141613,0.000712525904156536,0.00127148289529528,-0.000833720215901793,0.000691092276741694,0.00103781706006232,0.00141903408627638,-0.000257890961962066,0.000258383390847439,-0.00147991188635112,0.00219338300280714,0.000893197461193402,-0.00209611934688002,0.003199969058911
"2",0.00625422085925498,0.00240925656337603,0.00239997656540809,0.00163446738299915,0.000627674544631249,-0.00221586825721944,0.00124470184689823,0.0012289041204254,-0.00371321965338775,0.00277348969118643,0.00313473701224348,0.00203011956968969,0.00409919907150827,-0.0010940965003346,0.00110371608322358,-0.00490505680412415,0.000218578620789996,0.00483233283055621,0.00737371353059542,-0.000731302230133262,3.87287984713659e-05,-0.00209067464614304,0.00191684388035167,0.00180625363357623,-0.000244809321367609,0.00381065398761818,0.000181159871114791,-0.000324507974246325,0.000357613776912637,0.00283169927810062,0.00047384814570559,-0.000863070693252931,0.000594775772364674,-0.000962201501538833,-0.00269756366700556,0.0023811268023749,-0.00323592755671145,-0.00190512981693343,0.00265431527918559,-0.00139649359952292,0.00327208616612064,0.00214662313041266,0.00384237337303367,-0.000151204373239415,0.00239998024216219,0.000418108884219367,-0.00267662088568337,-0.00339967708934081,-0.00192332751676923,0.00208017022445355
"3",0.00760277281355788,0.0106925264036004,0.00245673173353516,0.00606196273601523,-0.00143085887230974,-0.00514346925267612,0.000832413636352133,-0.00112436104319617,-0.00487316882883922,-0.00216625871070792,-3.86079843163476e-05,0.00301002640649761,0.000966622372432091,-0.00471992876000468,-0.000222860908908122,-0.00131524233555305,0.000228268661663073,0.000910350146580791,0.0208685926632001,-0.00545824489230552,-0.000687904563884555,0.000928265748732283,0.00614229104616622,0.00588456751803089,-0.00603548206032662,0.0128750064134473,-0.000991333323394589,-0.000930236668953607,-0.0040839764906732,0.00868737728475578,0.00360815897456139,-0.0027628261765928,0.00478431553947559,0.00201439253429341,-0.00734260271383506,0.00692735712327624,-0.00425303778862389,0.00312275114571989,-0.00128359275561791,0.00676691629365986,0.0133410580282479,0.00318654351908382,0.00584645958098191,-0.00484987809292385,0.00423462323172605,-0.000747089907461366,-0.00249187676362607,-0.0024120479247234,0.00649146804644386,-0.00207782834410262
"4",-0.00393046022209807,0.0146257860393369,0.00764264195347307,0.0139510898700814,0.00628347707942049,0.0047648665945828,-0.00241545475934511,-0.00703805829925955,-0.00947066328822229,0.00357316651113682,0.00713933446999836,0.00285033092668381,0.00300421130114087,-0.00833312029219537,-0.00274753035021299,-0.0113043686242939,-0.00604197378864697,7.94091566877573e-05,0.0358624475481869,0.00406599034595908,-0.0120735878477378,-0.000159604974948131,0.0125147605334761,0.00449745849149178,0.00115678644265893,0.014538533166302,0.00471335719825977,-0.00440308366638747,-0.00185725752107869,0.012807693338717,0.0110266532867668,-0.00395556925381974,0.0169814857496005,-0.00625477974202674,-0.00370839812199936,0.0105636354288979,-0.00263503567978502,0.00812931216505089,-0.00671531238594639,0.00311638429188787,0.00939104674364604,-0.00408480098730703,0.00776750953761683,0.0087717050360297,0.00490938658670949,-0.00120365542724675,-0.00568826390818149,0.00121328734943718,0.0202134429366531,-0.00356648357659608
"5",-0.00981969435205134,-0.00579734472332227,0.000526489793714427,0.0182760128673695,0.00888024920341485,0.012671293882961,0.00658955093417163,-0.00528649550594103,-0.0168565448243181,-0.00120160873800208,0.0168278723724672,0.0175929020036366,0.011909545796694,-0.00379613716149301,-0.00307550803784958,-0.0104724135906946,-0.00326151919058576,0.012253974732967,0.0468994392530744,0.0142731422525519,-0.0151124181358429,-0.00507372440442981,0.0132020100335806,-0.00335992603048525,0.0070103351901635,-0.0108067170002231,-0.00141775386534751,-0.00122964242233853,0.0071102790824196,0.00440100840435699,0.00819568076544854,-0.00297296020629875,0.0205406587111447,-0.0279508604465748,0.00479393201742821,-0.000658039898679076,0.00110273753776419,0.00611096828720791,-0.0154151488470612,-0.00762507336413238,0.00140199553394419,-0.00215167990973618,0.0149787529041107,0.0146532993818319,-0.000970844763599996,-0.00276470151693093,-0.00656399966541302,0.00568258521790254,0.00699736875565786,0.00192101943062625
"6",0.000768280207601045,0.00115985050240976,0.0163432946609318,0.0168470619060026,-0.0118936294407054,0.0118768458399047,0.0154250700252624,-0.000965622707964749,-0.0158530019910321,-0.0130964609425615,0.0123037038028319,0.0288809878469306,0.00069969562425007,0.00174157921258973,0.00141565947659894,0.00175299110389125,0.0134346908245806,0.0157756798759344,0.0667058585403393,0.0058535540689189,0.0155814008289889,0.0113831636443365,-0.00264469947372989,-0.00837657459020416,-0.00459490390169627,-0.0100617215690937,-0.0133247065054271,0.00104432216333823,0.00721553151829049,-0.00507150709207782,0.004699310938215,0.00343882954742974,0.031910652447713,-0.0391843404585976,0.000569177161711345,-0.0134967871301252,0.00678260441160427,0.0185706541322102,-0.000906918558694622,-0.00973317436844834,0.013005116199861,0.0186433180177596,0.0187363319854367,-0.00618688257627929,-0.00497051722515696,-0.000744228935035814,-0.00409195286129956,0.00574778392788057,0.00422111646507939,0.0150658742118704
"7",0.00200538397931391,0.0153950452765484,0.0217334798350493,0.00413392767987779,-0.023663041285714,-0.013012393605682,0.00237853451456222,0.0093514653948125,0.00143255019160135,-0.00128598370821561,0.0333624381692538,0.0155530671611629,0.00473170596969798,0.00353266429209774,-0.0169673078598193,0.0173629469381057,0.0151816170976746,-0.00324082822369875,0.106049967445597,0.00781443461246121,0.0188070361965077,-0.00336295492535484,-0.0100405777999896,-0.0288276007092921,0.00492899745457819,0.00755855493235269,0.000860101460991036,-0.00495326440996628,0.0103079951517555,-0.0237104540812798,0.012961499553959,0.000408127260021586,0.0482923596526561,-0.0148075234833744,-0.00409487203575035,-0.0120867798353008,0.00118581306849958,0.0240845268980816,0.00269305812660825,-0.0268877161122059,0.0149325287842777,0.0187257700821136,0.0198518079777304,0.000688310596263125,0.00776675143009516,0.0197897291707625,-0.0145716297488496,0.0200024292994641,0.0119002241456313,0.0197367074014903
"8",-0.00948093425407791,0.0107768068194921,-0.0145449839488357,0.00998285105918151,0.000361737374011708,-0.0178377935412904,0.000393430696026043,0.00726359265099355,-0.00593021625060421,0.0064053568076432,0.0231774968523076,-0.00973321449853263,0.0172516814244233,0.00820683814985321,-0.0322703510052129,0.0199880794205704,0.000615762506938183,-0.0321269976810338,0.160878505463859,0.0348074389635949,0.00950308185511452,-0.00744342496602426,-0.00505623554764232,-0.0305430169853908,0.0218259121103256,0.0136129741096288,0.00932967304784942,0.0141841119580715,0.0160621104256901,-0.0281601721834707,0.0181075861125453,-0.0249112665164813,0.0412174888158572,0.00226634194895738,-0.00275853549111482,-0.0108572579706118,0.013034387981581,-0.00413549762815313,-0.00769821212852994,-0.0494710599294315,0.0164358663443803,-0.00587032285963252,0.0213373042022661,-0.00298481682402638,0.0290295977598482,0.00620341080504368,-0.0283742784483285,0.0292506867129985,0.0109642408864238,0.000661258062234455
"9",-0.0127606074295259,0.0212067988527529,-0.0156011721658113,0.0280576556838585,0.0011085046191497,0.0106653165398173,0.00289231559628012,-0.0255265282279223,-0.0151387024501998,0.0116433391111668,0.00963326073017197,-0.00110800003792937,0.01033894390408,0.0210498047402076,-0.0129048303187259,-0.0279699934550372,0.00534354187671504,-0.0204031270152548,0.206176669495474,0.0367887352073884,0.00783943110207395,0.0135250857599842,0.0188242692420419,-0.0116047760275373,0.0197410012096243,0.0135048548540298,0.0411746839360858,0.0387412921591522,-0.00494405256079032,0.00148669183809551,0.0265497295914658,-0.0319277533761521,0.0512868918176817,0.00345802104644916,0.00242679432813992,0.00548552049808971,0.0237114093523123,-0.0317515624823069,0.027990583026899,-0.0476015501724432,0.04596344290095,-0.0228811365723236,0.0309618058764038,-0.00417771033479371,0.00864525799552792,-0.0226298904859627,-0.0371789786909764,0.020999672686202,0.00689365385381422,0.00311619459581601
"10",-0.00737197381387903,0.0156661866145665,0.00225430623224729,0.0331409153887151,-0.00620228255675088,0.0239850076646436,0.0192063763887071,-0.0357979089895375,-0.00855938040592111,0.0228319725077509,0.034162683053437,0.0260877978325639,-0.00110932430431096,0.0454890489601198,-0.00719253088066132,-0.0196768474659304,0.0112361491111769,-0.00942145731632916,0.255292004993215,0.0138794395368318,0.0250509115813032,0.0109553883640653,0.0220349549645857,0.0106235672620097,-0.0129551930583754,-0.0127921223486084,0.0596844709573898,0.0151634281924693,-0.0125822445766349,0.00725612488461363,0.0189829514059606,-0.0322519965083707,0.0568693652903564,0.00811300854417527,-0.0308531422799188,0.0290539509899202,-0.00401478177249461,-0.0160708395594716,0.0438119968830907,0.0123912663087864,0.0702218404147508,-0.0262125763428234,0.0301293699779033,0.0179338490649255,0.00368583417847685,-0.032823787409745,0.000916387578202636,0.0141803843364131,0.0013168745089172,0.00635431918438315
"11",0.0241156162422651,0.00756841513921304,0.035733354224231,0.0383914645722876,0.00154015025856462,0.00292178402046072,0.0023937557679073,-0.0271629267163855,0.00217381788780617,0.00358187593887709,0.0441377251432787,0.0470083070553652,-0.00101129785272156,0.0127640872774183,-0.0132674336608757,0.0260848411771934,0.00821094451583674,0.00916252827585078,0.367674345079921,0.00356920093215541,0.0481019708138719,0.013427503016971,-0.0076564094596275,0.0215483536037845,-0.0111409808251196,-0.0197539952795389,0.0325744188166045,0.0108739257989164,0.0140910491455986,0.00998086339701464,0.00212223180043239,-0.0395689793153872,0.0738678092826999,0.0354008613757242,-0.00682410647127261,0.0164501701042104,-0.00969858778033641,0.031347540426164,0.0189604794671698,0.0215276569318746,0.0535763232280286,-0.00101097946287928,-0.00338101781624743,0.017790733629524,-0.00331452528230606,-0.0395329485116624,0.0305656940639849,0.0409394168012641,0.0200437829199058,-0.0263619674955012
"12",0.0273246673175487,0.028448480503568,0.0571582691317784,0.0305832426654067,-0.012795502161376,0.00754072632007579,-0.00151334494268569,-0.0374734649876698,0.00620686397963772,-0.0328271328725037,0.064441865883545,0.0745097836132919,-0.00791922755856773,-0.00453026547034519,-0.0196143223369226,0.00996368458493108,0.00529679754468956,0.00626101420224218,0.454814880364573,-0.0109585058675402,0.0332320116562663,0.00605456351639789,0.0306207183984919,0.0199616416333174,0.0614161233939782,-0.00889655598968466,0.0212823939340843,0.031712635485023,0.00967627349565633,0.0301638031874213,0.0281764543387506,-0.0199886198472279,0.11863330388109,0.0478508749694601,0.0208788887551739,-0.0129296778540017,-0.00138027059423986,0.02551909433355,0.0327806775683213,-0.0143424649653303,0.0518878270536645,0.00370069250913925,0.0147720802355382,0.000601470101670623,-0.00324495840159062,-0.00619808745923113,0.0167173114367174,0.0597132389624715,0.0174095775002621,-0.0435925327188264
"13",0.0285668353004011,0.0468055431712811,0.0425248236042023,0.0263967954618178,-0.0227408035471833,-0.00238744570655856,0.0536018048541849,-0.0251463596798021,-0.009699689899557,-0.0456585127144251,0.126569020533696,0.0718445072842885,-0.00755714423292994,0.00499707677037185,-0.000607879416793834,-0.0130522072051598,0.0525556312420819,-0.00330621861689841,0.530168816601817,0.0013001133578745,0.0210090150929973,0.00576107234037109,0.0752272630165933,-0.00875663998644685,0.0346651468892987,-0.01814967879272,0.0688427933725506,0.0353110736806268,0.0121030663149582,0.0376135193534007,0.0426958420103017,-0.00415327439891459,0.149883777669889,0.0162440991210603,-0.0189816257835913,0.0192131128422693,0.0218592843887077,0.00430021827400311,0.0603658905268437,0.00462734636759402,0.0743402429011488,-0.0186571639532561,0.0536033956308763,-0.0372692071903247,0.0423660549738118,0.023209565885425,0.0375722740571487,0.0280073142243728,-0.0117222246840108,-0.00156330559792546
"14",0.0516554281535218,0.054131796468752,0.00320429164568643,0.0486276062397362,-0.0094429040186072,0.0172396354898068,-0.00801900228989746,0.0415669789230494,-0.0236799253891398,-0.0151474920442648,0.116052863134529,0.0618202192766706,0.00839979932584867,0.0273155384290641,0.00495069189143901,0.00105682865525122,0.0328075028162313,0.0309264227475441,0.59240098620111,0.0338899511246592,0.0170559880704547,0.00522783682935704,0.0445656944381352,-0.0154092410776265,-0.0199127020284357,0.000866009771078658,0.0953233117576647,0.0434475851422081,0.0264858018315657,0.06520821763863,-6.46190463901852e-05,0.0226625282240541,0.2179154160779,0.00398046273010707,0.0253388795163613,0.0784738700338873,0.0109717299525971,0.0163156045317041,0.0606846070718999,0.0269868246905109,0.0698428501488524,0.00517818471529125,0.0438422977995686,-0.038621625805223,0.0429680018621837,0.00842823997358197,0.0429086912898891,0.0127152658045918,-0.00314125519460684,0.023133411816506
