"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"1",0.0046,0.0046,0.0046,0.0046,0.0046,0.0046,0.0046,0.0046,0.0046,0.0046,0.0046,0.0046,0.0046,0.0046,0.0046,0.0046,0.0046,0.0046,0.0046,0.0046,0.0046,0.0046,0.0046,0.0046,0.0046,0.0046,0.0046,0.0046,0.0046,0.0046,0.0046,0.0046,0.0046,0.0046,0.0046,0.0046,0.0046,0.0046,0.0046,0.0046,0.0046,0.0046,0.0046,0.0046,0.0046,0.0046,0.0046,0.0046,0.0046,0.0046
"2",0.00523878524780886,0.00730528992733996,0.00735894390871392,0.00703721954138199,0.00643934418476072,0.00541990728698366,0.00604275719045156,0.00569483240863282,0.00489078080607927,0.00608376888115369,0.00499035315826238,0.00566487591639501,0.00670908814356777,0.00902970325351343,0.00745921721285052,0.00503716417398128,0.00512701377297713,0.00520279987812086,0.00545797388986472,0.0053840759444684,0.00520733200495025,0.00569461172017899,0.00642783586860325,0.00481423906351956,0.00587758709276637,0.00613537262164369,0.00547444368619534,0.00605614943668138,0.00539723060957071,0.00506156767358618,0.00878358809080662,0.00506041569771225,0.00572952827218446,0.0064211084628286,0.00544941616784603,0.00529165915257255,0.00568996617712027,0.00654455783029147,0.00540731412705763,0.00615484411252772,0.00526414862050317,0.00519073393276144,0.00557419100209193,0.00570512621145069,0.0082988660860751,0.00689252559817038,0.00660795307690209,0.00583946151228179,0.0055519166775544,0.00620937156771499
"3",0.00596780861420076,0.0115577334302238,0.0117728537496385,0.0107665780944295,0.0090199842849842,0.00637205752874541,0.00790904342876969,0.00703931875019727,0.00520409176057659,0.00804843493226665,0.00543055087609151,0.00699566916795788,0.00981683086130583,0.0177594061212542,0.0120708435384581,0.00553431762132372,0.00570961195667953,0.00588868112787119,0.00646823493836856,0.00631208326919187,0.00590709324788914,0.0070692397014186,0.00895997944866306,0.00505397562455582,0.00749955069142058,0.00818846031853245,0.00649982768423715,0.00799641164545713,0.00631396215444253,0.00557126274502124,0.0168173268977178,0.00558281573511647,0.00710896057300771,0.00894052521291273,0.00643455865438453,0.00608930855432182,0.00701530742066525,0.00929660801450761,0.00633944588502686,0.00822962191839242,0.00602663153785363,0.00584914004535399,0.00673602159340306,0.00707699834254542,0.0149855293768554,0.0103454214184642,0.00947406278474267,0.00743389157512367,0.00672600137265643,0.00840481447599998
"4",0.00680000319155619,0.0182144810066534,0.0188316794895234,0.0164717759105692,0.0126423823887257,0.00747526085794075,0.0103137948527697,0.008687769065331,0.00554185573926793,0.0106503018899874,0.0059276996860713,0.00866281918065946,0.0144092658280716,0.0349748757186919,0.0194904562838692,0.00610069173721081,0.00635309365114644,0.00666958953501326,0.0076563251993402,0.00741199956065413,0.00671469279922849,0.0087997694162558,0.0124585782344939,0.00532186354019616,0.00955575597707157,0.0109352049578402,0.00769915305405608,0.0105885941063939,0.00736474946774454,0.00613427229210246,0.0322687415855779,0.00617660112470503,0.00878660210703319,0.0124165870422335,0.00757311488594683,0.00700945773849879,0.00862138895845556,0.0131846453752234,0.00741268373682985,0.0109960247229718,0.00690232293843535,0.00658186307346714,0.00811758989996001,0.00878019275584699,0.0270743688409619,0.0155532799841767,0.0135563221795014,0.00949023865102447,0.00817881346839855,0.0114072109977636
"5",0.00775017532303562,0.02858853799592,0.0301113164813605,0.0251951811011998,0.0177288726612393,0.00875058326283543,0.0134002040797249,0.0107056896054747,0.00590617134387331,0.014096406752932,0.00649005327354914,0.0107563133890382,0.0212138027875212,0.0688863684959129,0.0313932036552999,0.00674711151331916,0.00706320236518626,0.00755924866682046,0.00905179317571676,0.00871749045923645,0.00764829113073558,0.0109836258023587,0.0172793327492612,0.0056209333157987,0.0121586608347649,0.0146115338541952,0.00909835711652598,0.0140606791062721,0.00856537601451725,0.0067563576440572,0.061987964760113,0.00685275065658333,0.0108184438164381,0.0171991446269074,0.00888439768085345,0.00807122000401842,0.010561108927294,0.0186672845553671,0.0086449580303223,0.0146814875762266,0.00790838455548452,0.00739606360091652,0.00975567169331609,0.0108949112352741,0.048909246942872,0.0234171185164228,0.019357537523822,0.012149036110974,0.00998232796060966,0.0155229970315078
"6",0.00883527706450266,0.0446758297637351,0.048109664505702,0.0385211776194304,0.0248725523867381,0.0102215531292681,0.0173457646592814,0.0131719417589981,0.00629932968021556,0.018660807609277,0.0071272117555594,0.0133913017323204,0.0313198017154989,0.135372888336304,0.0504198499519925,0.00748629122072151,0.00784615735040899,0.00857343132005929,0.010688771050136,0.0102691053719951,0.00872931759472506,0.0137461034256197,0.0239029688342985,0.00595464424235474,0.0154487281463149,0.0195336726063802,0.0107265890805006,0.018722906968076,0.0099328776380465,0.0074439191783498,0.118984644992745,0.00762410502373505,0.0132690201871855,0.023760074680636,0.0103893908142761,0.00929672552231061,0.0128958989856341,0.0263826935805867,0.0100559370260162,0.0195867934505664,0.00906462088515251,0.00829944285881417,0.011692249654815,0.0135207317764582,0.0882378233529474,0.0353007751660764,0.0275812163586966,0.0155952757256093,0.0122283670981247,0.021177839984159
"7",0.010074717977433,0.069480277509093,0.0767581071810136,0.058846460949694,0.0349050002233006,0.0119143776035716,0.0223693226179679,0.0161812780686053,0.00672383277813142,0.024705924594678,0.00785035790468183,0.0167153535901041,0.0463577515966236,0.264208847141209,0.0806935690344505,0.00833318838625854,0.00870868662431534,0.00973027299316383,0.0126066253001078,0.0121157295026895,0.00998308890102455,0.0172485933407511,0.0329762407928673,0.00632694487683251,0.0196010384629989,0.0261251292074954,0.0126164948003246,0.0249979949062408,0.0114855546718137,0.00820406848767538,0.22736590005374,0.00850570503429435,0.0162122841158948,0.0327329275164438,0.0121107800524513,0.0107115995903473,0.0156968080661091,0.0372153031847841,0.0116671193416587,0.0261089346745034,0.0103938894394241,0.00930026713838297,0.0139750751133192,0.0167812373734294,0.158645200554782,0.0532632348869315,0.0392071232355122,0.0200728504394052,0.0150343549831268,0.028963496257168
"8",0.011490721750511,0.107461853746269,0.122172711254843,0.0897692302517679,0.0489891884977771,0.013858167906804,0.0287392016377753,0.0198473091416628,0.00718241381423877,0.0327103541880649,0.00867253747363829,0.0209178330517524,0.0687621931631159,0.507637787702393,0.128559988077814,0.00930542803143816,0.00965806173136454,0.0110506338503323,0.0148506879452549,0.0143163470143503,0.0114395486888099,0.0216992705050007,0.045364661870728,0.00674234320063429,0.0248333280902968,0.0349523404587553,0.0148045078064335,0.0334623744898265,0.0132429708969649,0.00904470874651076,0.429524272778367,0.00951519460781384,0.0197324792816975,0.044963775864082,0.0140729674850637,0.0123455159843007,0.0190456655730923,0.0523845923636642,0.0135019214028759,0.0347705942357645,0.0119225743456465,0.0104073916285543,0.0166582589447843,0.0208297146540271,0.283186027083886,0.0803976262524728,0.0555918611341527,0.0259037158763589,0.0185507963356744,0.0397027092972592
"9",0.0131087338471247,0.165116137195916,0.193688886230032,0.136627992773543,0.0687451657852865,0.016085172470357,0.0367824269487321,0.0243059584237918,0.00767805931402917,0.0433048565344084,0.00960899220298059,0.0262419965023683,0.102149269529536,0.944872203509865,0.203570302572541,0.0104238116583407,0.0107021342885093,0.0125585165953317,0.0174730758543625,0.0169421813215535,0.0131341522560206,0.027366961832305,0.062219138117362,0.00720598802083548,0.031415699054242,0.0467713887775526,0.0173311430675635,0.0449021969494818,0.015225937904654,0.00997462419542942,0.792116019475743,0.0106733014096924,0.0239249855643594,0.0615752915474274,0.0163020670768132,0.0142328367500604,0.0230363171215811,0.073560948823273,0.0155857584149679,0.0462578082634963,0.0136811327573796,0.0116302834790815,0.0198028869212539,0.0258561481512387,0.498600891340216,0.121311202298448,0.0785998433560137,0.0335132538895282,0.0229709992124493,0.0545384217411939
"10",0.0149578871400588,0.251640353870888,0.305115770388639,0.207197700144287,0.0964164424837762,0.0186310164736172,0.0468950055461454,0.0297194630214799,0.00821403352645838,0.057318447348122,0.0106775558060695,0.0330005701751569,0.151839072127122,1.65900323048742,0.319603206075535,0.0117129285078496,0.0118493743586603,0.0142815487418519,0.0205336055397947,0.0200792916066254,0.0151089252066088,0.0345991037080696,0.0850581408090029,0.0077237634475284,0.039682258320264,0.0625885388180493,0.0202412891965069,0.0603888129395367,0.0174564835449737,0.011003579758375,1.39595486518793,0.0120044105654278,0.0288971077684694,0.0840455382683551,0.0188258795138638,0.0164133512853967,0.0277759219527746,0.103012536021201,0.0179461173149103,0.0614674683912154,0.0157047248176854,0.0129790438807319,0.0234776531677129,0.0320957711239699,0.856551205646737,0.182770381095023,0.110768334770607,0.0434637160945244,0.0285437107054804,0.075054960780748
