"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"1",0.000630721360682837,-0.000450314858717635,0.00183997670482738,0.000410943269560333,0.00126732697018667,0.00193310500443731,0.000912830319945215,0.000871702794385292,0.00152732853217533,0.000837009144492924,0.00253039983228797,0.00165699990697866,0.00142589944282024,0.00131655760691586,0.00324150256393163,0.000306296949842077,0.00243925254140486,0.00165311933244933,0.00318175642911712,0.00190054391775716,0.000315815139137341,0.00106643078314197,0.00181158391109929,0.00246322654936365,0.000760361442515603,0.00172101848025399,0.00110388275853347,0.000891814557561119,0.00174514343862006,0.00311935569425481,0.000693096794703212,0.00141705759953118,0.00085520433171305,0.00117481903477069,0.000837306045890847,0.000912283790871606,0.00107698988734652,0.00264549100629533,0.00198659327301912,0.000869039734723465,0.000201219534482359,0.00309753090329141,0.000179974966770571,0.000966438611413895,0.000946773151107214,0.00153424651679297,0.000844081269687807,0.000387400855962047,-1.30278844064522e-05,0.000546069064740824
"2",0.000785642738055596,4.46831792019911e-05,0.00180630693824352,0.000841124208043011,0.00192463477259157,0.0019852953539512,0.00105529635136059,0.000700267679788309,0.00172510454163171,0.000615080831987553,0.00419418650887326,0.00153305869238228,0.00179304554679328,0.00145837530788969,0.00378163791867785,0.000436075082308147,0.00330692322627888,0.0012681749076988,0.00375015637833691,0.00170609295429702,0.000568271300576982,0.00138587012728088,0.002500613141104,0.00385717639268949,0.00173014391643076,0.0017068265553737,0.0015435876077973,0.00111320340644022,0.0018478317714649,0.00457926169034339,0.000941565668996463,0.00193428518863922,0.00100476114380247,0.00176142757748053,0.000767864790734214,0.000872570460786342,0.00119690169784311,0.00353332133128504,0.00267033750859521,0.000688056074141595,0.000122247563186941,0.00367961402322234,-4.45100608808657e-06,0.00148344084023308,0.00133166554438086,0.00169900892326529,0.000806543895885109,0.000421996025083691,0.00041217710907669,0.00101744298621368
"3",0.00109378684828735,0.000552527813630382,0.00241970214180478,0.00131947770821161,0.00239766367406607,0.00195696238454193,0.00136890144986822,0.000787617039577148,0.00301157871509249,0.000389151854319933,0.00712617211844499,0.0014518988941149,0.00300232843186325,0.00195096619584245,0.00527492905835132,0.000317625828650148,0.00598891742790865,0.00108995855031201,0.0062918982790295,0.00159401234366935,0.000632874185409753,0.00175456304542084,0.00443890160059654,0.00611049468378276,0.00235366021599879,0.0016148161268643,0.00184496707150095,0.00216721483060387,0.00260952878483966,0.00726285403848421,0.00128033259173814,0.00300083904019135,0.000917298320995508,0.00212992418502867,0.000945793199418244,0.0010101550131848,0.000989104670586398,0.0050233564667378,0.0045756982183676,0.00098525126779222,-0.000144158139302073,0.00556201252300335,-1.20511895118566e-05,0.00257563083957945,0.00227589928739644,0.00234662840097145,0.000717380614251221,0.000463836363629639,0.000561302569281155,0.00135733066127574
"4",0.000802095508901916,0.000203285950362318,0.00368506897269649,0.00133089046283842,0.00260627366509744,0.00268557061335011,0.00237235436151338,0.00152017648935557,0.00377021424892787,0.000672076363695946,0.00965111231304385,0.00163651298516035,0.00324495202564928,0.00207539664647952,0.00836980378644899,3.36212605103157e-05,0.00979327532658245,0.00173951845063105,0.0108122225507727,0.00174035011600763,0.000409767925559309,0.00254000801356245,0.00779322767359396,0.00788790006504339,0.00270860863745791,0.00168215766181551,0.00275258452917483,0.00187500542681499,0.0036115989654115,0.0108014798522052,0.00140963191712091,0.00413139797800868,0.000928867536271111,0.00239421378199603,0.000703014206225081,0.00201568967566374,0.000835685938548458,0.00634517498580572,0.00677792407695785,0.00121169822923277,-0.000103462786362856,0.00963369037430548,-2.76354105884372e-05,0.00398896863338642,0.00309581154107637,0.00335745692789586,0.00138547972013992,0.000945737515813892,0.000459574141257945,0.0013207895798607
"5",0.000426729065316708,-2.39251788827846e-05,0.00474819464783487,0.00101614354986274,0.00287151607168387,0.0036941205232678,0.00366135601986786,0.0025830771658368,0.00395240174488131,0.00115964417285121,0.0138695175581277,0.00242310803267839,0.00263408189876391,0.0027988520733598,0.0128263112570076,0.000125736670036891,0.0135685908883199,0.00243215057067715,0.0165639064214851,0.0021737996251973,0.000411093556338265,0.00416389254972435,0.0124450698224287,0.0132723273459106,0.00362309974941329,0.00372522059821017,0.00396836424985954,0.00149183042847625,0.00484914917646823,0.0193180150933134,0.00141215483372916,0.00304307727162209,0.00144366229021393,0.00369792954687601,0.000283150418931593,0.00264544143804869,0.00139852949462748,0.00963805238866053,0.00979607066876413,0.00123971801390396,-4.0016135707914e-06,0.0159072525909301,-0.000208468512682803,0.00479500624609544,0.00359575041648734,0.00559496823917298,0.00167229803302052,0.00124564376996149,0.000719576867242317,0.00148592436721968
"6",0.000311774149799527,0.000225296336315929,0.00601766595878617,0.00130914887002443,0.00433429232949027,0.00477324476440697,0.00499099160471359,0.00318790412179272,0.00535608055782927,0.00133053906496762,0.020611843483649,0.00379754253868011,0.00466038397408288,0.00404790154313825,0.0205730292184858,0.000464997615370146,0.0227104207993197,0.00283342382391191,0.0326151806073194,0.00291778701216836,0.000334466728012867,0.00604428011454655,0.016191048721429,0.0245383279260569,0.00435386213718842,0.00425812256890343,0.00325554003145046,0.00264945247845371,0.00658343994219282,0.029445291199717,0.00230269375623757,0.00315783262741627,0.00165758337887602,0.00499068559322652,0.000512063496336802,0.00248790319517473,0.00222539268258917,0.0171591407592214,0.0139494329468373,0.00111306419186536,-8.57335469438294e-05,0.0237462742403842,-0.000277960049841906,0.00878960153063726,0.00527554272159682,0.0080463939201149,0.00140920318250582,0.00074172547564143,0.00033178860890774,0.00135498937419339
"7",0.000453282531707041,0.000216840841840319,0.00884722922559568,0.0018211705798526,0.00670577225001861,0.00710837677997822,0.0083072770281274,0.00438598574187309,0.00698358140802205,0.00187116621797387,0.0369826820804301,0.00485651316126496,0.00580094571787105,0.00362574678330764,0.0374529159183949,0.000649704572256031,0.0376836751848608,0.00196891549323574,0.05418732409049,0.00300671858263955,0.00060121473854679,0.00770577552065628,0.0292006817346337,0.0353473442283731,0.00555318530810901,0.00565191383562841,0.0043286535928013,0.0039939364595921,0.00970399704602341,0.0440047556125822,0.00215450815566358,0.00544128948528488,0.000785966745264295,0.00550706537652922,0.00115977233931657,0.00413667958356456,0.00252379491537074,0.0288695056488874,0.022252410489591,0.00161129634303097,6.77769566328947e-05,0.0449813529293494,-4.94448582119456e-05,0.0153092226374517,0.00693182320056992,0.0107539597335051,0.00154095688623458,0.000811168604623182,0.00044199286911853,0.00259734295200222
"8",0.00163430780717403,0.000223029539142825,0.0145704818103646,0.00344637849526356,0.00853142293403648,0.00717276429888492,0.0113517753259386,0.00516927097627055,0.0090008166132309,0.00127094450895606,0.061837998994032,0.00549313837702472,0.00839615377404199,0.00418686383478453,0.0569498045238472,0.000300810278818414,0.0626566272409124,0.0028376463994117,0.0869163360821877,0.00429467125929771,0.000553828641923631,0.0116586839455011,0.0477050755673757,0.0427440977980891,0.00955571244743121,0.00832894065726892,0.00622101367548483,0.00357738265492225,0.0124844253774785,0.0693119767844909,0.00190732878848198,0.00614288536619337,0.00107182540683868,0.00599388127529853,0.00156943615191482,0.00449175632148723,0.00220039733119384,0.046891374255218,0.0358198787535646,0.00202289438548054,0.000271164876651687,0.067146059889365,4.12232196263804e-05,0.0205131148165327,0.0100494262495241,0.0190033186277487,0.00248822976771552,0.00132144411325174,0.00053103374452259,0.00429569587234675
"9",0.00235124565156998,0.000168140069791759,0.020013356620045,0.00536812871477966,0.00868521872803234,0.006365918679118,0.0127549971090546,0.00632720134412152,0.0117080850135679,2.29528590720519e-05,0.093056947785331,0.00497108108656715,0.0143700222907518,0.00664285818270993,0.100812326995506,0.000356771096208147,0.0792744083867538,0.0041035380423598,0.126126504771428,0.0032979308528792,0.000776043413804489,0.0168135156219047,0.0686734584895844,0.0494491283531904,0.0139159655353746,0.015994754210801,0.00785201481184596,0.00372234805772734,0.0167920667958587,0.109235626476675,0.00223648738651772,0.00491091497122824,0.00277118095655533,0.00844275829245016,0.000937793713695157,0.00363227918151389,0.00256657648691493,0.0650501088538583,0.0565310969751933,0.00277605905560773,0.000358701117718854,0.0917289601850522,0.000271128305576032,0.0228499080081497,0.015266197646826,0.0276881873874289,0.00319207332438561,0.00114490115292582,0.000632784002061143,0.00566796220709453
"10",0.00176199294929825,0.000284655553719185,0.0216570516129466,0.00656733702831592,0.0139467912143613,0.0110062068316661,0.0177845695302762,0.0105289085331731,0.0153750054183705,0.000935171768209822,0.181172990343322,0.00723161846429297,0.0183269129289395,0.00710219541199066,0.16560884260111,0.00102022238666672,0.12967259407613,0.00502451079571348,0.181040106284533,0.00307064892065653,0.00117713379012556,0.0227901088478428,0.0747392361001913,0.0869569358080802,0.0192486939814335,0.0210484745116789,0.00922543252716347,0.00551000814529873,0.019899688149173,0.189257634238113,0.00312372897044189,0.0115459988238686,0.00241348152194952,0.0126040397055201,0.00158455187663361,0.0049036303719378,0.00252223653963795,0.0941902018060735,0.076396513298003,0.00255069274505467,0.000289888054505795,0.138624006337746,0.000426260489169935,0.0311380878369387,0.0262106535247206,0.0349585246627905,0.00273225465781672,0.00141170552803453,0.00103721455010786,0.00672933468794551
